datetime,id,output_kW
2024-10-02 16:00:00+00:00,WT3,2300.0
2024-10-02 17:00:00+00:00,WT3,2300.0
2024-10-02 18:00:00+00:00,WT3,2273.607292175293
2024-10-02 19:00:00+00:00,WT3,2201.9198989868164
2024-10-02 20:00:00+00:00,WT3,2118.24893951416
2024-10-02 21:00:00+00:00,WT3,2021.9628143310547
2024-10-02 22:00:00+00:00,WT3,1866.6666666666667
2024-10-02 23:00:00+00:00,WT3,1682.1759541829426
2024-09-26 00:00:00+00:00,WT4,209.7524642944336
2024-09-26 01:00:00+00:00,WT4,369.27318572998047
2024-09-26 02:00:00+00:00,WT4,200.0
2024-09-26 03:00:00+00:00,WT4,757.2577476501465
2024-09-26 04:00:00+00:00,WT4,1655.5318196614583
2024-09-26 05:00:00+00:00,WT4,1994.2975362141926
2024-09-26 06:00:00+00:00,WT4,1994.2975362141926
2024-09-26 07:00:00+00:00,WT4,1920.4984029134114
2024-09-26 08:00:00+00:00,WT4,1787.8430684407551
2024-09-26 09:00:00+00:00,WT4,2118.5993576049805
2024-09-26 10:00:00+00:00,WT4,2175.433006286621
2024-09-26 11:00:00+00:00,WT4,2127.182083129883
2024-09-26 12:00:00+00:00,WT4,2094.0156173706055
2024-09-26 13:00:00+00:00,WT4,2028.545913696289
2024-09-26 14:00:00+00:00,WT4,2001.6353607177734
2024-09-26 15:00:00+00:00,WT4,2043.7830352783203
2024-09-26 16:00:00+00:00,WT4,2096.8133544921875
2024-09-26 17:00:00+00:00,WT4,2110.7704544067383
2024-09-26 18:00:00+00:00,WT4,2264.045524597168
2024-09-26 19:00:00+00:00,WT4,2232.5051498413086
2024-09-26 20:00:00+00:00,WT4,2251.0837173461914
2024-09-26 21:00:00+00:00,WT4,2250.487823486328
2024-09-26 22:00:00+00:00,WT4,2280.9997177124023
2024-09-26 23:00:00+00:00,WT4,2118.24893951416
2024-09-27 00:00:00+00:00,WT4,2175.5775451660156
2024-09-27 01:00:00+00:00,WT4,2295.415725708008
2024-09-27 02:00:00+00:00,WT4,2291.265296936035
2024-09-27 03:00:00+00:00,WT4,2300.0
2024-09-27 04:00:00+00:00,WT4,2300.0
2024-09-27 05:00:00+00:00,WT4,2300.0
2024-09-27 06:00:00+00:00,WT4,2300.0
2024-09-27 07:00:00+00:00,WT4,2300.0
2024-09-27 08:00:00+00:00,WT4,2300.0
2024-09-27 09:00:00+00:00,WT4,2300.0
2024-09-27 10:00:00+00:00,WT4,2300.0
2024-09-27 11:00:00+00:00,WT4,2300.0
2024-09-27 12:00:00+00:00,WT4,2300.0
2024-09-27 13:00:00+00:00,WT4,2300.0
2024-09-27 14:00:00+00:00,WT4,2300.0
2024-09-27 15:00:00+00:00,WT4,2300.0
2024-09-27 16:00:00+00:00,WT4,2201.730613708496
2024-09-27 17:00:00+00:00,WT4,2300.0
2024-09-27 18:00:00+00:00,WT4,2219.792137145996
2024-09-27 19:00:00+00:00,WT4,2005.4432678222656
2024-09-27 20:00:00+00:00,WT4,1822.7671305338542
2024-09-27 21:00:00+00:00,WT4,1882.7476501464844
2024-09-27 22:00:00+00:00,WT4,1666.4957682291667
2024-09-27 23:00:00+00:00,WT4,1505.9951782226562
2024-09-28 00:00:00+00:00,WT4,2159.945945739746
2024-09-28 01:00:00+00:00,WT4,966.3227081298828
2024-09-28 02:00:00+00:00,WT4,992.491340637207
2024-09-28 03:00:00+00:00,WT4,2300.0
2024-09-28 04:00:00+00:00,WT4,2300.0
2024-09-28 05:00:00+00:00,WT4,2259.8582458496094
2024-09-28 06:00:00+00:00,WT4,2300.0
2024-09-28 07:00:00+00:00,WT4,2274.2395782470703
2024-09-28 08:00:00+00:00,WT4,2206.6904830932617
2024-09-28 09:00:00+00:00,WT4,2197.893295288086
2024-09-28 10:00:00+00:00,WT4,2225.439796447754
2024-09-28 11:00:00+00:00,WT4,2167.709617614746
2024-09-28 12:00:00+00:00,WT4,2181.918830871582
2024-09-28 13:00:00+00:00,WT4,2228.372116088867
2024-09-28 14:00:00+00:00,WT4,2208.198928833008
2024-09-28 15:00:00+00:00,WT4,2190.4754638671875
2024-09-28 16:00:00+00:00,WT4,2161.890640258789
2024-09-28 17:00:00+00:00,WT4,2176.876678466797
2024-09-28 18:00:00+00:00,WT4,2188.2334518432617
2024-09-28 19:00:00+00:00,WT4,2133.3877563476562
2024-09-28 20:00:00+00:00,WT4,2099.25048828125
2024-09-28 21:00:00+00:00,WT4,2015.88623046875
2024-09-28 22:00:00+00:00,WT4,2057.0751190185547
2024-09-28 23:00:00+00:00,WT4,2065.3635025024414
2024-09-29 00:00:00+00:00,WT4,2145.4746627807617
2024-09-29 01:00:00+00:00,WT4,2100.872917175293
2024-09-29 02:00:00+00:00,WT4,2161.4533615112305
2024-09-29 03:00:00+00:00,WT4,2160.4324340820312
2024-09-29 04:00:00+00:00,WT4,2058.1204223632812
2024-09-29 05:00:00+00:00,WT4,1835.894266764323
2024-09-29 06:00:00+00:00,WT4,1693.0287679036458
2024-09-29 07:00:00+00:00,WT4,1362.0216369628906
2024-09-29 08:00:00+00:00,WT4,1095.0874328613281
2024-09-29 09:00:00+00:00,WT4,1015.9603118896484
2024-09-29 10:00:00+00:00,WT4,1002.2491455078125
2024-09-29 11:00:00+00:00,WT4,1127.4612426757812
2024-09-29 12:00:00+00:00,WT4,1059.6931457519531
2024-09-29 13:00:00+00:00,WT4,888.0414962768555
2024-09-29 14:00:00+00:00,WT4,679.2751312255859
2024-09-29 15:00:00+00:00,WT4,416.278076171875
2024-09-29 16:00:00+00:00,WT4,246.5179443359375
2024-09-29 17:00:00+00:00,WT4,200.0
2024-09-29 18:00:00+00:00,WT4,200.0
2024-09-29 19:00:00+00:00,WT4,200.0
2024-09-29 20:00:00+00:00,WT4,280.1852226257324
2024-09-29 21:00:00+00:00,WT4,545.5844879150391
2024-09-29 22:00:00+00:00,WT4,649.3701934814453
2024-09-29 23:00:00+00:00,WT4,663.0846977233887
2024-09-30 00:00:00+00:00,WT4,723.3762741088867
2024-09-30 01:00:00+00:00,WT4,993.9943313598633
2024-09-30 02:00:00+00:00,WT4,1467.1512603759766
2024-09-30 03:00:00+00:00,WT4,1765.6705220540364
2024-09-30 04:00:00+00:00,WT4,1938.7545267740886
2024-09-30 05:00:00+00:00,WT4,2028.3322525024414
2024-09-30 06:00:00+00:00,WT4,2091.161231994629
2024-09-30 07:00:00+00:00,WT4,2181.1995697021484
2024-09-30 08:00:00+00:00,WT4,2268.9468002319336
2024-09-30 09:00:00+00:00,WT4,2300.0
2024-09-30 10:00:00+00:00,WT4,2300.0
2024-09-30 11:00:00+00:00,WT4,2300.0
2024-09-30 12:00:00+00:00,WT4,2300.0
2024-09-30 13:00:00+00:00,WT4,2300.0
2024-09-30 14:00:00+00:00,WT4,2300.0
2024-09-30 15:00:00+00:00,WT4,2300.0
2024-09-30 16:00:00+00:00,WT4,2300.0
2024-09-30 17:00:00+00:00,WT4,2300.0
2024-09-30 18:00:00+00:00,WT4,2300.0
2024-09-30 19:00:00+00:00,WT4,2300.0
2024-09-30 20:00:00+00:00,WT4,2300.0
2024-09-30 21:00:00+00:00,WT4,2251.6334915161133
2024-09-30 22:00:00+00:00,WT4,2196.4696502685547
2024-09-30 23:00:00+00:00,WT4,2127.430877685547
2024-10-01 00:00:00+00:00,WT4,2063.8034439086914
2024-10-01 01:00:00+00:00,WT4,1985.174560546875
2024-10-01 02:00:00+00:00,WT4,1847.8096008300781
2024-10-01 03:00:00+00:00,WT4,1774.2197672526042
2024-10-01 04:00:00+00:00,WT4,1879.3362935384114
2024-10-01 05:00:00+00:00,WT4,2048.7367248535156
2024-10-01 06:00:00+00:00,WT4,2124.243812561035
2024-10-01 07:00:00+00:00,WT4,2020.1910400390625
2024-10-01 08:00:00+00:00,WT4,2300.0
2024-10-01 09:00:00+00:00,WT4,2300.0
2024-10-01 10:00:00+00:00,WT4,2300.0
2024-10-01 11:00:00+00:00,WT4,2300.0
2024-10-01 12:00:00+00:00,WT4,2300.0
2024-10-01 13:00:00+00:00,WT4,2300.0
2024-10-01 14:00:00+00:00,WT4,2300.0
2024-10-01 15:00:00+00:00,WT4,2300.0
2024-10-01 16:00:00+00:00,WT4,2300.0
2024-10-01 17:00:00+00:00,WT4,2300.0
2024-10-01 18:00:00+00:00,WT4,2300.0
2024-10-01 19:00:00+00:00,WT4,2300.0
2024-10-01 20:00:00+00:00,WT4,2300.0
2024-10-01 21:00:00+00:00,WT4,2300.0
2024-10-01 22:00:00+00:00,WT4,2300.0
2024-10-01 23:00:00+00:00,WT4,2300.0
2024-10-02 00:00:00+00:00,WT4,2300.0
2024-10-02 01:00:00+00:00,WT4,2300.0
2024-10-02 02:00:00+00:00,WT4,2300.0
2024-10-02 03:00:00+00:00,WT4,2300.0
2024-10-02 04:00:00+00:00,WT4,2300.0
2024-10-02 05:00:00+00:00,WT4,2300.0
2024-10-02 06:00:00+00:00,WT4,2300.0
2024-10-02 07:00:00+00:00,WT4,2300.0
2024-10-02 08:00:00+00:00,WT4,2300.0
2024-10-02 09:00:00+00:00,WT4,2300.0
2024-10-02 10:00:00+00:00,WT4,2300.0
2024-10-02 11:00:00+00:00,WT4,2300.0
2024-10-02 12:00:00+00:00,WT4,2300.0
2024-10-02 13:00:00+00:00,WT4,2300.0
2024-10-02 14:00:00+00:00,WT4,2300.0
2024-10-02 15:00:00+00:00,WT4,2300.0
2024-10-02 16:00:00+00:00,WT4,2300.0
2024-10-02 17:00:00+00:00,WT4,2300.0
2024-10-02 18:00:00+00:00,WT4,2273.607292175293
2024-10-02 19:00:00+00:00,WT4,2201.9198989868164
2024-10-02 20:00:00+00:00,WT4,2118.24893951416
2024-10-02 21:00:00+00:00,WT4,2021.9628143310547
2024-10-02 22:00:00+00:00,WT4,1866.6666666666667
2024-10-02 23:00:00+00:00,WT4,1682.1759541829426
2024-09-26 00:00:00+00:00,WT5,200.0
2024-09-26 01:00:00+00:00,WT5,330.30967712402344
2024-09-26 02:00:00+00:00,WT5,200.0
2024-09-26 03:00:00+00:00,WT5,744.991397857666
2024-09-26 04:00:00+00:00,WT5,1461.9121551513672
2024-09-26 05:00:00+00:00,WT5,1982.4930826822917
2024-09-26 06:00:00+00:00,WT5,1994.2975362141926
2024-09-26 07:00:00+00:00,WT5,1762.1114095052083
2024-09-26 08:00:00+00:00,WT5,1798.9267985026042
2024-09-26 09:00:00+00:00,WT5,2128.972053527832
2024-09-26 10:00:00+00:00,WT5,2191.5237426757812
2024-09-26 11:00:00+00:00,WT5,2139.123077392578
2024-09-26 12:00:00+00:00,WT5,2031.692237854004
2024-09-26 13:00:00+00:00,WT5,1933.7984720865886
2024-09-26 14:00:00+00:00,WT5,1960.0921630859375
2024-09-26 15:00:00+00:00,WT5,1944.3199157714844
2024-09-26 16:00:00+00:00,WT5,2032.3846054077148
2024-09-26 17:00:00+00:00,WT5,2039.8175430297852
2024-09-26 18:00:00+00:00,WT5,2238.3838653564453
2024-09-26 19:00:00+00:00,WT5,2151.064987182617
2024-09-26 20:00:00+00:00,WT5,2128.872604370117
2024-09-26 21:00:00+00:00,WT5,2156.0487747192383
2024-09-26 22:00:00+00:00,WT5,2173.65047454834
2024-09-26 23:00:00+00:00,WT5,2031.2660598754883
2024-09-27 00:00:00+00:00,WT5,2074.996795654297
2024-09-27 01:00:00+00:00,WT5,2218.6694717407227
2024-09-27 02:00:00+00:00,WT5,2248.3775329589844
2024-09-27 03:00:00+00:00,WT5,2300.0
2024-09-27 04:00:00+00:00,WT5,2300.0
2024-09-27 05:00:00+00:00,WT5,2300.0
2024-09-27 06:00:00+00:00,WT5,2300.0
2024-09-27 07:00:00+00:00,WT5,2300.0
2024-09-27 08:00:00+00:00,WT5,2300.0
2024-09-27 09:00:00+00:00,WT5,2300.0
2024-09-27 10:00:00+00:00,WT5,2300.0
2024-09-27 11:00:00+00:00,WT5,2300.0
2024-09-27 12:00:00+00:00,WT5,2300.0
2024-09-27 13:00:00+00:00,WT5,2300.0
2024-09-27 14:00:00+00:00,WT5,2300.0
2024-09-27 15:00:00+00:00,WT5,2300.0
2024-09-27 16:00:00+00:00,WT5,2070.6028366088867
2024-09-27 17:00:00+00:00,WT5,2015.4549026489258
2024-09-27 18:00:00+00:00,WT5,1989.9220784505208
2024-09-27 19:00:00+00:00,WT5,1761.9794209798176
2024-09-27 20:00:00+00:00,WT5,1703.9716084798176
2024-09-27 21:00:00+00:00,WT5,1797.7551778157551
2024-09-27 22:00:00+00:00,WT5,1419.0605163574219
2024-09-27 23:00:00+00:00,WT5,1585.6571197509766
2024-09-28 00:00:00+00:00,WT5,2135.1700592041016
2024-09-28 01:00:00+00:00,WT5,1005.2455902099609
2024-09-28 02:00:00+00:00,WT5,1044.9344635009766
2024-09-28 03:00:00+00:00,WT5,2300.0
2024-09-28 04:00:00+00:00,WT5,2300.0
2024-09-28 05:00:00+00:00,WT5,2252.4122619628906
2024-09-28 06:00:00+00:00,WT5,2300.0
2024-09-28 07:00:00+00:00,WT5,2291.1312866210938
2024-09-28 08:00:00+00:00,WT5,2242.075614929199
2024-09-28 09:00:00+00:00,WT5,2179.039726257324
2024-09-28 10:00:00+00:00,WT5,2210.9291458129883
2024-09-28 11:00:00+00:00,WT5,2200.357780456543
2024-09-28 12:00:00+00:00,WT5,2222.5952529907227
2024-09-28 13:00:00+00:00,WT5,2259.1287994384766
2024-09-28 14:00:00+00:00,WT5,2217.1714401245117
2024-09-28 15:00:00+00:00,WT5,2174.4215774536133
2024-09-28 16:00:00+00:00,WT5,2175.9626388549805
2024-09-28 17:00:00+00:00,WT5,2214.593086242676
2024-09-28 18:00:00+00:00,WT5,2255.842742919922
2024-09-28 19:00:00+00:00,WT5,2183.021011352539
2024-09-28 20:00:00+00:00,WT5,2115.392608642578
2024-09-28 21:00:00+00:00,WT5,2028.3323669433594
2024-09-28 22:00:00+00:00,WT5,2077.0082092285156
2024-09-28 23:00:00+00:00,WT5,2074.5321655273438
2024-09-29 00:00:00+00:00,WT5,2176.6843032836914
2024-09-29 01:00:00+00:00,WT5,2091.7223358154297
2024-09-29 02:00:00+00:00,WT5,2147.144241333008
2024-09-29 03:00:00+00:00,WT5,2180.0
2024-09-29 04:00:00+00:00,WT5,2053.8821029663086
2024-09-29 05:00:00+00:00,WT5,1790.4548645019531
2024-09-29 06:00:00+00:00,WT5,1641.7612711588542
2024-09-29 07:00:00+00:00,WT5,1393.7725067138672
2024-09-29 08:00:00+00:00,WT5,1181.1241149902344
2024-09-29 09:00:00+00:00,WT5,1123.8533020019531
2024-09-29 10:00:00+00:00,WT5,1135.3858947753906
2024-09-29 11:00:00+00:00,WT5,1188.9232635498047
2024-09-29 12:00:00+00:00,WT5,1052.8141021728516
2024-09-29 13:00:00+00:00,WT5,873.7600326538086
2024-09-29 14:00:00+00:00,WT5,685.2075576782227
2024-09-29 15:00:00+00:00,WT5,416.278076171875
2024-09-29 16:00:00+00:00,WT5,210.74228286743164
2024-09-29 17:00:00+00:00,WT5,200.0
2024-09-29 18:00:00+00:00,WT5,0.0
2024-09-29 19:00:00+00:00,WT5,200.0
2024-09-29 20:00:00+00:00,WT5,280.0000190734863
2024-09-29 21:00:00+00:00,WT5,495.75634002685547
2024-09-29 22:00:00+00:00,WT5,625.7450103759766
2024-09-29 23:00:00+00:00,WT5,643.7261581420898
2024-09-30 00:00:00+00:00,WT5,697.8554725646973
2024-09-30 01:00:00+00:00,WT5,862.2867584228516
2024-09-30 02:00:00+00:00,WT5,1200.0
2024-09-30 03:00:00+00:00,WT5,1531.8092346191406
2024-09-30 04:00:00+00:00,WT5,1774.6139526367188
2024-09-30 05:00:00+00:00,WT5,2001.6353607177734
2024-09-30 06:00:00+00:00,WT5,2084.5639419555664
2024-09-30 07:00:00+00:00,WT5,2154.6335983276367
2024-09-30 08:00:00+00:00,WT5,2223.201904296875
2024-09-30 09:00:00+00:00,WT5,2278.704376220703
2024-09-30 10:00:00+00:00,WT5,2300.0
2024-09-30 11:00:00+00:00,WT5,2300.0
2024-09-30 12:00:00+00:00,WT5,2300.0
2024-09-30 13:00:00+00:00,WT5,2300.0
2024-09-30 14:00:00+00:00,WT5,2300.0
2024-09-30 15:00:00+00:00,WT5,2300.0
2024-09-30 16:00:00+00:00,WT5,2296.8414306640625
2024-09-30 17:00:00+00:00,WT5,2285.535469055176
2024-09-30 18:00:00+00:00,WT5,2267.360076904297
2024-09-30 19:00:00+00:00,WT5,2246.0804748535156
2024-09-30 20:00:00+00:00,WT5,2208.198928833008
2024-09-30 21:00:00+00:00,WT5,2158.7290954589844
2024-09-30 22:00:00+00:00,WT5,2091.5693283081055
2024-09-30 23:00:00+00:00,WT5,2015.88623046875
2024-10-01 00:00:00+00:00,WT5,1893.0819193522136
2024-10-01 01:00:00+00:00,WT5,1763.6937459309895
2024-10-01 02:00:00+00:00,WT5,1667.4527486165364
2024-10-01 03:00:00+00:00,WT5,1647.1402486165364
2024-10-01 04:00:00+00:00,WT5,1745.7046508789062
2024-10-01 05:00:00+00:00,WT5,1964.6352132161458
2024-10-01 06:00:00+00:00,WT5,2050.8391189575195
2024-10-01 07:00:00+00:00,WT5,2020.1910400390625
2024-10-01 08:00:00+00:00,WT5,2300.0
2024-10-01 09:00:00+00:00,WT5,2300.0
2024-10-01 10:00:00+00:00,WT5,2300.0
2024-10-01 11:00:00+00:00,WT5,2300.0
2024-10-01 12:00:00+00:00,WT5,2300.0
2024-10-01 13:00:00+00:00,WT5,2300.0
2024-10-01 14:00:00+00:00,WT5,2300.0
2024-10-01 15:00:00+00:00,WT5,2300.0
2024-10-01 16:00:00+00:00,WT5,2300.0
2024-10-01 17:00:00+00:00,WT5,2300.0
2024-10-01 18:00:00+00:00,WT5,2300.0
2024-10-01 19:00:00+00:00,WT5,2300.0
2024-10-01 20:00:00+00:00,WT5,2300.0
2024-10-01 21:00:00+00:00,WT5,2300.0
2024-10-01 22:00:00+00:00,WT5,2300.0
2024-10-01 23:00:00+00:00,WT5,2300.0
2024-10-02 00:00:00+00:00,WT5,2300.0
2024-10-02 01:00:00+00:00,WT5,2300.0
2024-10-02 02:00:00+00:00,WT5,2300.0
2024-10-02 03:00:00+00:00,WT5,2300.0
2024-10-02 04:00:00+00:00,WT5,2300.0
2024-10-02 05:00:00+00:00,WT5,2300.0
2024-10-02 06:00:00+00:00,WT5,2300.0
2024-10-02 07:00:00+00:00,WT5,2300.0
2024-10-02 08:00:00+00:00,WT5,2300.0
2024-10-02 09:00:00+00:00,WT5,2300.0
2024-10-02 10:00:00+00:00,WT5,2300.0
2024-10-02 11:00:00+00:00,WT5,2300.0
2024-10-02 12:00:00+00:00,WT5,2300.0
2024-10-02 13:00:00+00:00,WT5,2300.0
2024-10-02 14:00:00+00:00,WT5,2300.0
2024-10-02 15:00:00+00:00,WT5,2300.0
2024-10-02 16:00:00+00:00,WT5,2300.0
2024-10-02 17:00:00+00:00,WT5,2300.0
2024-10-02 18:00:00+00:00,WT5,2273.607292175293
2024-10-02 19:00:00+00:00,WT5,2201.9198989868164
2024-10-02 20:00:00+00:00,WT5,2118.24893951416
2024-10-02 21:00:00+00:00,WT5,2021.9628143310547
2024-10-02 22:00:00+00:00,WT5,1866.6666666666667
2024-10-02 23:00:00+00:00,WT5,1682.1759541829426
2024-09-26 00:00:00+00:00,WT6,200.0
2024-09-26 01:00:00+00:00,WT6,330.30967712402344
2024-09-26 02:00:00+00:00,WT6,200.0
2024-09-26 03:00:00+00:00,WT6,744.991397857666
2024-09-26 04:00:00+00:00,WT6,1461.9121551513672
2024-09-26 05:00:00+00:00,WT6,1982.4930826822917
2024-09-26 06:00:00+00:00,WT6,1994.2975362141926
2024-09-26 07:00:00+00:00,WT6,1762.1114095052083
2024-09-26 08:00:00+00:00,WT6,1798.9267985026042
2024-09-26 09:00:00+00:00,WT6,2128.972053527832
2024-09-26 10:00:00+00:00,WT6,2191.5237426757812
2024-09-26 11:00:00+00:00,WT6,2139.123077392578
2024-09-26 12:00:00+00:00,WT6,2031.692237854004
2024-09-26 13:00:00+00:00,WT6,1933.7984720865886
2024-09-26 14:00:00+00:00,WT6,1960.0921630859375
2024-09-26 15:00:00+00:00,WT6,1944.3199157714844
2024-09-26 16:00:00+00:00,WT6,2032.3846054077148
2024-09-26 17:00:00+00:00,WT6,2039.8175430297852
2024-09-26 18:00:00+00:00,WT6,2238.3838653564453
2024-09-26 19:00:00+00:00,WT6,2151.064987182617
2024-09-26 20:00:00+00:00,WT6,2128.872604370117
2024-09-26 21:00:00+00:00,WT6,2156.0487747192383
2024-09-26 22:00:00+00:00,WT6,2173.65047454834
2024-09-26 23:00:00+00:00,WT6,2031.2660598754883
2024-09-27 00:00:00+00:00,WT6,2074.996795654297
2024-09-27 01:00:00+00:00,WT6,2218.6694717407227
2024-09-27 02:00:00+00:00,WT6,2248.3775329589844
2024-09-27 03:00:00+00:00,WT6,2300.0
2024-09-27 04:00:00+00:00,WT6,2300.0
2024-09-27 05:00:00+00:00,WT6,2300.0
2024-09-27 06:00:00+00:00,WT6,2300.0
2024-09-27 07:00:00+00:00,WT6,2300.0
2024-09-27 08:00:00+00:00,WT6,2300.0
2024-09-27 09:00:00+00:00,WT6,2300.0
2024-09-27 10:00:00+00:00,WT6,2300.0
2024-09-27 11:00:00+00:00,WT6,2300.0
2024-09-27 12:00:00+00:00,WT6,2300.0
2024-09-27 13:00:00+00:00,WT6,2300.0
2024-09-27 14:00:00+00:00,WT6,2300.0
2024-09-27 15:00:00+00:00,WT6,2300.0
2024-09-27 16:00:00+00:00,WT6,2070.6028366088867
2024-09-27 17:00:00+00:00,WT6,2015.4549026489258
2024-09-27 18:00:00+00:00,WT6,1989.9220784505208
2024-09-27 19:00:00+00:00,WT6,1761.9794209798176
2024-09-27 20:00:00+00:00,WT6,1703.9716084798176
2024-09-27 21:00:00+00:00,WT6,1797.7551778157551
2024-09-27 22:00:00+00:00,WT6,1419.0605163574219
2024-09-27 23:00:00+00:00,WT6,1585.6571197509766
2024-09-28 00:00:00+00:00,WT6,2135.1700592041016
2024-09-28 01:00:00+00:00,WT6,1005.2455902099609
2024-09-28 02:00:00+00:00,WT6,1044.9344635009766
2024-09-28 03:00:00+00:00,WT6,2300.0
2024-09-28 04:00:00+00:00,WT6,2300.0
2024-09-28 05:00:00+00:00,WT6,2252.4122619628906
2024-09-28 06:00:00+00:00,WT6,2300.0
2024-09-28 07:00:00+00:00,WT6,2291.1312866210938
2024-09-28 08:00:00+00:00,WT6,2242.075614929199
2024-09-28 09:00:00+00:00,WT6,2179.039726257324
2024-09-28 10:00:00+00:00,WT6,2210.9291458129883
2024-09-28 11:00:00+00:00,WT6,2200.357780456543
2024-09-28 12:00:00+00:00,WT6,2222.5952529907227
2024-09-28 13:00:00+00:00,WT6,2259.1287994384766
2024-09-28 14:00:00+00:00,WT6,2217.1714401245117
2024-09-28 15:00:00+00:00,WT6,2174.4215774536133
2024-09-28 16:00:00+00:00,WT6,2175.9626388549805
2024-09-28 17:00:00+00:00,WT6,2214.593086242676
2024-09-28 18:00:00+00:00,WT6,2255.842742919922
2024-09-28 19:00:00+00:00,WT6,2183.021011352539
2024-09-28 20:00:00+00:00,WT6,2115.392608642578
2024-09-28 21:00:00+00:00,WT6,2028.3323669433594
2024-09-28 22:00:00+00:00,WT6,2077.0082092285156
2024-09-28 23:00:00+00:00,WT6,2074.5321655273438
2024-09-29 00:00:00+00:00,WT6,2176.6843032836914
2024-09-29 01:00:00+00:00,WT6,2091.7223358154297
2024-09-29 02:00:00+00:00,WT6,2147.144241333008
2024-09-29 03:00:00+00:00,WT6,2180.0
2024-09-29 04:00:00+00:00,WT6,2053.8821029663086
2024-09-29 05:00:00+00:00,WT6,1790.4548645019531
2024-09-29 06:00:00+00:00,WT6,1641.7612711588542
2024-09-29 07:00:00+00:00,WT6,1393.7725067138672
2024-09-29 08:00:00+00:00,WT6,1181.1241149902344
2024-09-29 09:00:00+00:00,WT6,1123.8533020019531
2024-09-29 10:00:00+00:00,WT6,1135.3858947753906
2024-09-29 11:00:00+00:00,WT6,1188.9232635498047
2024-09-29 12:00:00+00:00,WT6,1052.8141021728516
2024-09-29 13:00:00+00:00,WT6,873.7600326538086
2024-09-29 14:00:00+00:00,WT6,685.2075576782227
2024-09-29 15:00:00+00:00,WT6,416.278076171875
2024-09-29 16:00:00+00:00,WT6,210.74228286743164
2024-09-29 17:00:00+00:00,WT6,200.0
2024-09-29 18:00:00+00:00,WT6,0.0
2024-09-29 19:00:00+00:00,WT6,200.0
2024-09-29 20:00:00+00:00,WT6,280.0000190734863
2024-09-29 21:00:00+00:00,WT6,495.75634002685547
2024-09-29 22:00:00+00:00,WT6,625.7450103759766
2024-09-29 23:00:00+00:00,WT6,643.7261581420898
2024-09-30 00:00:00+00:00,WT6,697.8554725646973
2024-09-30 01:00:00+00:00,WT6,862.2867584228516
2024-09-30 02:00:00+00:00,WT6,1200.0
2024-09-30 03:00:00+00:00,WT6,1531.8092346191406
2024-09-30 04:00:00+00:00,WT6,1774.6139526367188
2024-09-30 05:00:00+00:00,WT6,2001.6353607177734
2024-09-30 06:00:00+00:00,WT6,2084.5639419555664
2024-09-30 07:00:00+00:00,WT6,2154.6335983276367
2024-09-30 08:00:00+00:00,WT6,2223.201904296875
2024-09-30 09:00:00+00:00,WT6,2278.704376220703
2024-09-30 10:00:00+00:00,WT6,2300.0
2024-09-30 11:00:00+00:00,WT6,2300.0
2024-09-30 12:00:00+00:00,WT6,2300.0
2024-09-30 13:00:00+00:00,WT6,2300.0
2024-09-30 14:00:00+00:00,WT6,2300.0
2024-09-30 15:00:00+00:00,WT6,2300.0
2024-09-30 16:00:00+00:00,WT6,2296.8414306640625
2024-09-30 17:00:00+00:00,WT6,2285.535469055176
2024-09-30 18:00:00+00:00,WT6,2267.360076904297
2024-09-30 19:00:00+00:00,WT6,2246.0804748535156
2024-09-30 20:00:00+00:00,WT6,2208.198928833008
2024-09-30 21:00:00+00:00,WT6,2158.7290954589844
2024-09-30 22:00:00+00:00,WT6,2091.5693283081055
2024-09-30 23:00:00+00:00,WT6,2015.88623046875
2024-10-01 00:00:00+00:00,WT6,1893.0819193522136
2024-10-01 01:00:00+00:00,WT6,1763.6937459309895
2024-10-01 02:00:00+00:00,WT6,1667.4527486165364
2024-10-01 03:00:00+00:00,WT6,1647.1402486165364
2024-10-01 04:00:00+00:00,WT6,1745.7046508789062
2024-10-01 05:00:00+00:00,WT6,1964.6352132161458
2024-10-01 06:00:00+00:00,WT6,2050.8391189575195
2024-10-01 07:00:00+00:00,WT6,2020.1910400390625
2024-10-01 08:00:00+00:00,WT6,2300.0
2024-10-01 09:00:00+00:00,WT6,2300.0
2024-10-01 10:00:00+00:00,WT6,2300.0
2024-10-01 11:00:00+00:00,WT6,2300.0
2024-10-01 12:00:00+00:00,WT6,2300.0
2024-10-01 13:00:00+00:00,WT6,2300.0
2024-10-01 14:00:00+00:00,WT6,2300.0
2024-10-01 15:00:00+00:00,WT6,2300.0
2024-10-01 16:00:00+00:00,WT6,2300.0
2024-10-01 17:00:00+00:00,WT6,2300.0
2024-10-01 18:00:00+00:00,WT6,2300.0
2024-10-01 19:00:00+00:00,WT6,2300.0
2024-10-01 20:00:00+00:00,WT6,2300.0
2024-10-01 21:00:00+00:00,WT6,2300.0
2024-10-01 22:00:00+00:00,WT6,2300.0
2024-10-01 23:00:00+00:00,WT6,2300.0
2024-10-02 00:00:00+00:00,WT6,2300.0
2024-10-02 01:00:00+00:00,WT6,2300.0
2024-10-02 02:00:00+00:00,WT6,2300.0
2024-10-02 03:00:00+00:00,WT6,2300.0
2024-10-02 04:00:00+00:00,WT6,2300.0
2024-10-02 05:00:00+00:00,WT6,2300.0
2024-10-02 06:00:00+00:00,WT6,2300.0
